ano,sigla_uf,id_municipio,ibc,cobertura_pop_4g5g,fibra,densidade_smp,hhi_smp,densidade_scm,hhi_scm,adensamento_estacoes
2022,MG,3170578,36.37,95.2231,0,74.78,34,0.12,41,11.53
2022,RJ,3300506,61.06,87.4087,100,69.23,69,20.31,75,4.15
2022,RJ,3302452,72.74,95.9762,100,93.09,83,45.57,51,15.38
2022,RJ,3304607,55.2,79.9986,100,56.99,75,2.29,66,14.65
2022,RJ,3305505,70.41,99.6694,100,92.78,89,31.27,53,10.42
2022,SP,3500105,67.32,98.1936,100,87.9,31,40.87,58,6.24
2022,SP,3502705,58.99,94.1843,100,78.72,42,2.78,64,8.81
2022,SP,3507902,70.02,96.2915,100,91.78,85,40.96,27,13.25
2022,SP,3513009,72.38,99.958,100,91.72,81,36.54,88,6.94
2022,SP,3527256,56.83,98.4851,100,69.13,7,3.1,44,25.63
2022,SP,3528601,62.88,95.9097,100,76.68,33,27.54,65,6.75
2022,SP,3529500,66.29,97.1241,100,93.12,72,29.41,13,10.82
2022,SP,3551801,58.48,87.8959,100,71.51,30,22.71,47,7.85
2022,SP,3554201,65.99,97.6858,100,92.99,21,23.41,56,20.18
2022,PR,4101705,61.86,88.5135,100,72.57,62,22.1,73,5.75
2022,PR,4103602,64.7,98.1002,100,75.97,68,25.52,69,4.31
2022,PR,4105607,59.49,96.3328,100,70.84,53,26.06,13,5.81
2022,PR,4106506,59.13,81.8846,100,61.74,81,24.04,58,4.28
2022,PR,4107900,65.17,99.6679,100,77.99,86,15.22,76,6.37
2022,PR,4110201,49.32,60.8099,100,56.98,55,6.45,46,6.89
2022,PR,4116950,59.39,78.3111,100,72.65,42,24.77,52,14.88
2022,PR,4121752,58.66,74.2272,100,66.59,65,20.97,69,10.17
2022,PR,4126652,32.43,93.1411,0,34,70,6.38,47,14.53
2022,SC,4202404,72.94,99.7969,100,91.34,86,38.32,79,11.11
2022,SC,4205209,65.8,92.0377,100,80.74,31,31.08,81,17.05
2022,SC,4206108,55.63,66.6702,100,59.83,74,17.73,68,7.96
2022,SC,4210001,58.08,74.2158,100,58.8,88,27.32,51,5.7
2022,SC,4213500,74.6,99.9705,100,91.12,77,50.79,77,10.83
2022,SC,4213609,58.67,92.8647,100,33.94,83,30.43,84,5.05
2022,SC,4215455,58.61,99.892,100,52.05,87,12.97,48,9.05
2022,SC,4215703,68.11,99.3692,100,67.79,85,41.38,79,4.89
2022,SC,4215752,51.86,77.4495,100,43.56,64,1.82,63,18.62
2022,RS,4300802,65.96,88.1577,100,81.08,47,40.78,61,10.27
2022,RS,4306320,35.98,71.9919,0,73.52,4,21.02,53,18.17
2022,RS,4306908,52.62,71.9875,100,66.78,15,11.78,64,5.6
2022,RS,4314498,56.7,89.0153,100,52.17,68,12.71,63,11.01
2022,RS,4315206,27.38,64.0124,0,43.1,20,12.65,59,8.89
2022,RS,4315404,45.27,72.8225,100,33.59,11,7.62,62,5.13
2022,RS,4318432,49.97,87.3761,100,14.35,58,14.25,76,12.58
2022,MS,5002001,58.11,80.3288,100,72.81,46,16.37,69,4.67
2022,MS,5002951,61.87,85.7952,100,90.36,36,12.36,84,4.3
2022,MT,5101704,60.31,77.9798,100,76.88,43,26.1,70,5.1
2022,MT,5103957,37.66,78.0519,0,78.91,5,18.07,69,11.47
2022,GO,5206305,62.93,92.5893,100,94.05,39,3.28,75,14.26
2022,GO,5210901,63.55,92.4857,100,82.24,81,9.21,81,5.53
2022,GO,5214507,62.3,99.6593,100,70.92,75,6.78,87,6.78
2022,GO,5214879,62.87,78.5004,100,91.15,50,19.16,69,11.07
2022,GO,5217302,63.34,81.7295,100,90.7,60,14.44,79,8.74
2022,GO,5217401,65.92,95.6151,100,91.28,75,25.67,43,3.09
2022,GO,5218300,56.74,81.3788,100,78.28,32,2.96,84,3.82
2022,GO,5221197,64.09,99.3994,100,92.49,61,7.75,56,8.39
2021,RO,1100130,40.74,50.9615,100,16.75,67,6.7,46,6.78
2021,AC,1200252,55.61,72.8331,100,60.99,66,26.13,37,4.06
2021,PA,1501576,43.17,62.8752,100,41.48,30,0.28,37,4.47
2021,PA,1502954,46.06,55.9789,100,52.28,57,0.92,39,5.28
2021,PA,1505007,46.22,52.5915,100,47.6,94,2.47,21,6.57
2021,PA,1505809,44.17,49.664,100,38.05,84,1.22,48,2.82
2021,TO,1717909,47.26,63.6098,100,40.93,62,3.33,59,6.27
2021,MA,2102804,49.81,69.7125,100,51.37,86,5.55,26,3.19
2021,MA,2110906,18.58,40.0752,0,20.15,47,5.49,59,4.2
2021,MA,2111102,54.33,85.4575,100,56.88,62,3.65,68,3.94
2021,MA,2112100,45.05,64.0814,100,31.75,67,2.08,58,1.76
2021,MA,2112209,57.3,89.7689,100,50.16,86,9.14,86,3.75
2021,PI,2201408,51.27,97.0142,100,38.87,41,0.64,64,7.32
2021,PI,2201919,23.07,46.105,0,32.92,58,0.73,69,9.07
2021,PI,2201929,23.58,68.6633,0,37.65,14,0.02,45,9.02
2021,PI,2203008,17.88,40.721,0,29.07,3,0.45,67,9.23
2021,PI,2203453,12.11,23.6531,0,30.19,5,1.34,12,8.05
2021,PI,2208858,20.67,57.957,0,36.77,11,0.13,40,5.97
2021,PI,2210706,22.41,47.0817,0,35.63,61,0.05,59,3.51
2021,PI,2211704,18.84,42.0912,0,39.47,3,0.35,53,5.74
2021,CE,2304509,50.93,90.3203,100,53.91,14,9.35,38,3.62
2021,CE,2308005,51.08,85.8652,100,37.73,57,3.14,73,7.19
2021,RN,2400604,53.24,83.0578,100,50.45,8,17.19,73,10.97
2021,RN,2401107,57.52,83.8831,100,60.27,83,4.28,90,4.56
2021,RN,2403202,44.26,78.4052,100,24.82,9,10.37,46,7.27
2021,RN,2405207,28.4,80.9909,0,41.41,14,5.37,50,14.75
2021,PB,2500908,47.86,83.5248,100,46.57,30,7.21,15,5.66
2021,PB,2509339,22.98,53.1396,0,35.85,11,0.2,83,11.35
2021,PB,2510303,48.29,62.3192,100,44.19,55,6.36,35,20.51
2021,PB,2510709,30.67,81.581,0,45.87,17,0.14,72,20.95
2021,PE,2606507,41.56,52.3009,100,50.09,3,2.88,23,8
2021,PE,2608404,53.27,91.1555,100,45.58,74,4.7,52,4.98
2021,PE,2610509,48.53,80.213,100,44.32,44,3.12,44,4.45
2021,PE,2613305,50.05,94.1817,100,38.3,55,11.1,4,8.39
2021,PE,2614303,29.46,79.6653,0,38.38,79,1.98,38,9.12
2021,AL,2704401,46.27,75.1658,100,46.8,33,1.38,28,5.16
2021,SE,2802601,50.97,89.4406,100,51.68,1,1.42,74,8.81
2021,SE,2803302,48.65,80.847,100,53.84,24,4.1,32,4.04
2021,SE,2804706,52.15,90.4714,100,57.37,3,11.68,41,7.9
2021,BA,2902500,33.69,23.5746,100,28.21,8,1.05,45,7.35
2021,BA,2902708,23.14,47.4034,0,43.83,73,6.56,13,2.84
2021,BA,2904100,19.98,48.2446,0,47.93,4,1.74,19,7.18
2021,BA,2907509,56.75,88.1034,100,63.18,44,7.92,83,4.65
2021,BA,2907806,44.52,65.8898,100,48.17,12,9.88,15,4.72
2021,BA,2926905,41.63,43.9707,100,30.83,43,0.37,79,6.61
2021,MG,3100203,59.71,88.2843,100,68.59,31,21,78,8.84
2021,MG,3103009,54.44,57.087,100,53.92,76,9.09,82,25.05
2021,MG,3103702,25.8,51.9728,0,42.96,55,0.23,71,9.11
2021,MG,3103900,60.91,92.1665,100,61.89,62,19.77,59,18.89
2021,MG,3109204,54.49,79.1927,100,64.85,30,8.41,62,12.43
2021,MG,3110103,49.04,71.9597,100,31.69,56,12.09,56,13.81
2021,MG,3111705,30.08,65.2409,0,45.95,64,0.34,69,17.01
2021,MG,3114303,60.01,89.8098,100,70.17,78,18.78,31,10.17
2021,MG,3128501,60.12,95.0008,100,57.75,66,20.63,56,13.69
2021,MG,3132503,55.57,71.4094,100,65.18,65,7.38,80,7.32
2021,MG,3135605,49.96,71.7304,100,66.6,16,3.37,28,13.88
2021,MG,3135704,31.45,57.2275,0,63.9,29,3.64,77,19.76
2021,MG,3136702,71.03,98.6499,100,87.71,95,30.04,83,9.39
2021,MG,3146552,34.57,37.541,100,29.94,0,3.58,12,8.43
2021,MG,3149200,60.93,91.2157,100,71.08,77,3.21,51,28.16
2021,MG,3149507,63.73,96.9225,100,75.4,70,14.06,35,30.78
2021,MG,3155603,42.79,44.8177,100,46.32,64,3.02,20,5.77
2021,MG,3161056,34.86,72.2529,0,69.63,63,0.63,57,15.32
2021,MG,3169406,56.61,88.6562,100,67.82,40,9.62,63,4.95
2021,ES,3202603,57.68,89.7371,100,62.62,47,9.78,58,18.25
2021,ES,3205010,59,98.8478,100,63.89,22,14.7,76,10.68
2021,RJ,3300936,55.8,97.5173,100,53.85,61,4.43,52,10.67
2021,RJ,3301157,53.7,72.7591,100,60.77,83,9.71,32,8.02
2021,RJ,3304201,66.67,97.4986,100,74.29,79,25.13,81,12.15
2021,SP,3500808,62.02,99.4493,100,71.7,56,22.02,26,18.35
2021,SP,3508900,41.65,98.0128,0,71.76,24,10.84,65,30.63
2021,SP,3510005,60.56,98.4129,100,68.78,29,17.73,78,7.36
2021,SP,3518859,58.86,94.8681,100,70.61,40,4.27,59,19.87
2021,SP,3522406,58.54,90.2504,100,72.13,33,12.42,72,6.75
2021,SP,3523701,61.16,90.3761,100,68.02,51,18.59,79,11.7
2021,SP,3524501,68.67,99.7734,100,87.24,87,9.82,81,24.57
2021,SP,3528403,67.12,99.4561,100,86.57,69,17.25,74,14.54
2021,SP,3535804,60.78,90.9765,100,67.53,51,19.85,67,12.48
2021,SP,3543600,67.71,94.8178,100,87.93,87,26.7,15,28.16
2021,SP,3549300,60.78,94.803,100,70.35,9,18.04,69,24.53
2021,SP,3554201,40.6,91.3549,0,74.91,12,15.46,58,28.86
2021,PR,4100301,59.5,79.1941,100,62.25,62,20.52,87,10.75
2021,PR,4102703,57.09,90.105,100,75.78,11,7.54,48,18.48
2021,PR,4103602,60.03,98.4727,100,61.73,58,15.73,72,6.03
2021,PR,4105201,42.12,41.8076,100,34.73,36,3.27,82,5.75
2021,PR,4115754,58.6,94.0913,100,58.65,54,9.45,86,9.35
2021,PR,4123105,61.65,95.2595,100,67.57,69,19.23,28,24.03
2021,PR,4127882,49.41,67.0828,100,36.26,67,3.63,83,11.09
2021,SC,4202131,37.23,25.6536,100,31.07,10,1.72,74,12.07
2021,SC,4211892,51.6,47.3129,100,42.03,78,18.13,53,32.78
2021,SC,4214300,65.67,58.0387,100,88.21,47,45.39,31,44.36
2021,SC,4217501,56.9,70.9519,100,62.65,80,20.98,63,2.92
2021,RS,4304713,41.84,44.7281,100,40.76,25,1.02,60,9.15
2021,RS,4311122,50.22,62.4621,100,66.82,15,2.53,62,14.23
2021,RS,4312252,56.96,98.0334,100,58.54,14,16.9,58,12.64
2021,RS,4312609,48.62,83.5645,100,13.95,78,16.34,66,0
2021,RS,4314753,50.4,54.2863,100,50.71,18,32.15,19,24.42
2021,RS,4315404,41.6,58.8583,100,25.47,11,4.54,73,6.54
2021,RS,4316428,25.55,82.8547,0,18.39,54,4.97,20,19.76
2021,RS,4317004,49.01,55.5606,100,49.25,40,11.29,67,12.79
2021,RS,4319703,51.41,68.1964,100,59.87,37,4.71,54,15.96
2021,RS,4320701,58.42,96.2329,100,68.18,21,14,68,8.54
2021,RS,4321956,60.33,69.3019,100,81.94,28,32.07,68,8.89
2021,MT,5103304,52.94,68.0957,100,60.19,73,3.09,67,7.26
2021,MT,5107800,51.07,47.8788,100,56.82,74,4.9,77,16.45
2021,MT,5107958,62.22,90.9757,100,72.24,48,28.41,64,7.4
2021,MT,5108600,47.35,67.7168,100,35.21,39,6.95,85,2.86
2021,GO,5200506,35.71,95.537,0,73.69,9,6.12,35,13.01
2021,GO,5204656,48.57,60.299,100,38.79,53,6.53,78,14.17
2021,GO,5219456,15.37,38.7116,0,18.21,9,4.22,50,7.63
2021,GO,5219704,58.01,75.489,100,79.81,82,1.71,66,6.13
2024,AM,1303205,43.22,65.7351,100,48.02,29,15.71,49,9.11
2024,RR,1400175,25.72,21.7286,50,21.31,59,7.66,56,12.16
2024,PA,1500701,20.85,39.0725,0,33.75,50,6.95,66,3.33
2024,PA,1501725,32.38,53.9435,50,40.7,9,22.74,59,13.15
2024,AP,1600154,38.92,62.9329,100,32.95,5,3.03,65,7.25
2024,TO,1701903,29.32,56.8689,0,43.57,16,2.61,73,41.4
2024,TO,1703602,48.02,72.1703,100,51.39,5,20.83,24,49.6
2024,TO,1718550,26.03,52.6517,0,38.33,10,4.77,44,37.14
2024,MA,2102408,27.73,58.0865,0,31.84,50,9.11,51,19.34
2024,MA,2102804,49.36,73.9942,100,46.84,60,31.46,58,10.16
2024,MA,2104305,37.8,58.404,50,53.6,35,0.19,70,19.19
2024,MA,2104404,33.18,48.4848,50,31.44,47,0.14,82,8.53
2024,MA,2105302,69.42,98.8423,100,71.53,65,50.1,75,18.59
2024,MA,2108603,47.64,74.3189,100,49.9,59,4.41,54,9.1
2024,MA,2109908,62.52,98.2031,100,61.97,66,49.58,78,18.15
2024,MA,2110401,42.15,67.3197,100,36.69,22,19.16,31,13.3
2024,MA,2111573,22.81,57.754,0,44.17,25,1.63,29,16.76
2024,PI,2202778,40.02,42.5699,100,36.97,63,14.71,3,21.16
2024,PI,2203305,55.73,84.5376,100,48.99,47,31.37,52,8.82
2024,PI,2204550,26.73,41.2206,50,31.45,9,7.47,15,34.48
2024,PI,2207009,49.65,63.2455,100,52.75,39,47.96,52,12.64
2024,PI,2209500,46.12,74.8357,100,45.8,4,22.05,5,40.33
2024,PI,2210508,51.07,72.2174,100,31.26,57,31.41,59,14.24
2024,PI,2211506,38.1,48.6118,50,44.29,11,14.98,14,45.86
2024,CE,2304285,83.97,100,100,91.22,66,78.26,80,39.23
2024,CE,2307502,59.6,87.051,100,31.9,55,17.86,53,31.13
2024,CE,2308906,52.97,82.0065,100,27.35,66,9.24,30,14.83
2024,CE,2310407,27.03,65.9365,0,33.72,2,0.76,71,28.5
2024,CE,2311264,26.63,58.4708,0,29.77,36,10.08,19,17.07
2024,RN,2408953,42.11,72.9211,0,52.62,31,77.47,28,23.43
2024,RN,2411429,44.01,82.4479,0,30.83,3,57.23,33,53.82
2024,PB,2503902,31.52,57.0166,0,37.86,17,34.38,54,23.82
2024,PB,2508901,68.38,93.7993,100,64.16,53,37.57,56,25.69
2024,PB,2512804,42.59,80.2874,50,37.62,9,7.1,39,28.53
2024,PE,2602308,45.81,89.4548,0,44.21,64,29.01,51,16.6
2024,PE,2609709,41.91,94.6339,0,57.12,20,2.35,39,13.37
2024,PE,2612802,37.93,73.147,50,41.44,22,10.01,5,19.02
2024,PE,2613305,45.03,95.2878,0,43.71,54,8.64,55,19.57
2024,PE,2614006,43.33,49.666,100,29.25,31,25.69,63,15.99
2024,AL,2703007,31.7,72.124,0,39.27,30,2.81,45,17.87
2024,SE,2801900,51.77,96.6849,50,56.17,8,0.77,67,25.6
2024,BA,2906105,22.34,52.5229,0,36.39,12,9.19,5,14.13
2024,BA,2906204,50.08,79.5582,100,56.2,12,17.03,6,12.01
2024,BA,2917607,45.59,78.7314,100,50.52,52,2.65,24,6.28
2024,BA,2921104,33.93,82.167,0,53.22,40,0.28,70,17.45
2024,MG,3100401,66.01,91.823,50,59.61,42,50.16,39,75.06
2024,MG,3107000,60.68,76.6289,100,56.15,6,31.03,40,83.02
2024,MG,3112802,62.67,84.2034,50,74.07,31,49.89,56,78.25
2024,MG,3113008,35.56,51.0477,50,35.04,21,4.31,56,17.81
2024,MG,3123601,64.42,91.6165,100,54.42,26,60.2,52,20.11
2024,MG,3124906,59.66,86.0609,100,49.47,38,17.83,56,27.09
2024,MG,3128808,57.95,91.3544,50,50.1,50,74.99,6,27.46
2024,MG,3130556,38.81,69.6713,0,34.61,21,23.52,37,27.75
2024,MG,3133758,69.63,98.3391,100,66.99,63,52.83,68,13.65
2024,MG,3136900,43.91,78.2403,0,55.5,41,34.98,45,12.99
2024,MG,3138005,46.69,93.8842,0,55.99,35,8.19,57,41.38
2024,MG,3138104,37.07,76.8034,50,41.32,3,26.5,38,20.39
2024,MG,3138682,48.52,80.5457,50,56.51,8,0.2,82,39.5
2024,MG,3162708,34.02,62.3344,50,37.24,11,14.8,48,8.13
2024,MG,3165404,49.47,74.6803,50,60.09,31,40.7,53,38.69
2024,MG,3168606,58.82,87.5646,100,58.16,55,35.35,76,18.94
2024,ES,3201605,64.1,94.172,100,61.09,16,18.45,82,46.63
2024,ES,3204351,40.69,64.3248,0,59.13,27,15,76,32.13
2024,RJ,3304144,65.61,100,100,54.72,60,32.9,33,17.77
2024,SP,3500709,66.8,97.5893,100,58.98,54,80.81,74,20.58
2024,SP,3502507,73.06,99.0869,100,86.34,62,69.04,65,46.65
2024,SP,3504206,52.46,97.1988,50,62.53,52,6.97,64,25.23
2024,SP,3506409,65.24,99.1249,100,62.2,42,7.04,55,33.53
2024,SP,3513801,73.01,100,100,66.98,67,54.01,73,12.62
2024,SP,3515202,67.75,96.2748,100,55.14,29,65.15,62,20.71
2024,SP,3517406,73.63,98.0794,100,58.55,60,87.72,71,27.21
2024,SP,3518206,67.2,96.9201,100,59.38,62,82.99,79,12.55
2024,SP,3521101,59.2,95.2422,50,65.24,48,41.43,17,50.01
2024,SP,3523206,51.99,95.4897,50,62.65,56,48.7,60,15.44
2024,SP,3526209,75.22,83.3785,100,72.43,43,100,56,37.49
2024,SP,3530201,55.51,76.4289,100,49.2,24,31.02,59,34.23
2024,SP,3538105,68.09,99.7445,100,53.78,56,31.84,62,27.17
2024,SP,3540507,82.37,93.4196,100,72.53,61,93.89,66,55.69
2024,SP,3553005,62.58,88.3773,100,51.56,25,59.63,49,15.38
2024,PR,4103370,48.47,92.7202,0,47.18,59,10.38,20,78.37
